-0.776283  -1.117777  1.324929  94.128302  95.588772  98.604590  4.788350  -5.675750  -8.826160
-0.001382  0.002947  -0.003493  38.931344  38.278484  37.988190  0.330445  -0.391684  0.850549
-0.005534  -0.012467  0.014777  44.880988  44.477674  44.339281  -0.171087  0.202793  0.405715
-0.000389  0.000416  -0.000493  33.946086  33.746412  33.502334  0.574650  -0.681147  0.714341
-0.046591  0.000734  -0.000870  58.951860  58.152613  58.251176  -0.001645  0.001950  -0.288469
0.063920  0.148135  -0.175588  60.765382  61.673371  62.364945  0.611111  -0.724366  -2.029386
-0.000200  0.000163  -0.000193  32.634168  32.758384  32.573792  0.605731  -0.717988  0.540256
0.093298  4.007714  -4.750443  123.111114  143.668151  155.287065  0.127030  -0.150572  -34.005827
-0.000154  -0.000255  0.000302  31.380242  30.758616  30.424711  -0.478560  0.567249  0.977243
-0.618619  -0.564595  0.669229  86.795130  84.944952  86.381509  3.372633  -3.997665  -4.204429
-0.906853  -1.157982  1.372584  97.296253  97.653008  100.668351  5.397355  -6.397619  -8.824528
0.000408  0.000332  -0.000393  34.436581  34.559878  34.380851  -0.596776  0.707374  0.523970
1.400945  1.711730  -2.028956  110.679979  110.298735  114.554521  8.077070  -9.573952  -12.454643
0.004439  0.000030  -0.000036  45.431985  46.313487  46.391912  -0.000474  0.000562  -0.229527
0.554144  -1.035331  1.227204  88.751158  91.811234  94.780957  -3.613374  4.283023  -8.692254
-0.027242  -0.018575  0.022017  53.445226  53.272001  53.367219  0.078631  -0.093203  -0.278645
-0.019909  0.015572  -0.018458  51.264387  51.176577  51.229877  0.032517  -0.038543  -0.155997
-0.000039  0.000024  -0.000029  28.468599  28.893926  28.768903  0.576525  -0.683369  0.365916
-0.014396  0.032545  -0.038577  50.144330  50.106333  50.184327  -0.035963  0.042627  -0.232901
-0.088171  0.071220  -0.084418  61.725220  61.204403  61.548636  -0.733080  0.868937  -1.007502
0.002265  0.006117  -0.007250  41.368959  40.739081  40.489539  -0.230687  0.273439  0.731816
-0.000039  0.000030  -0.000035  28.290486  28.477084  28.304775  0.594811  -0.705045  0.504312
0.000019  0.000017  -0.000020  26.488852  26.478998  26.271318  -0.579886  0.687353  0.607838
0.000089  0.000065  -0.000077  30.750181  30.993474  30.830511  -0.603388  0.715211  0.476959
0.332829  0.886347  -1.050609  82.809408  86.698537  89.409787  2.308030  -2.735765  -7.935279
-0.000001  0.000001  -0.000001  22.928934  22.922088  22.727949  0.541284  -0.641597  0.568210
-4.777191  2.927451  -3.469980  199.997436  163.166748  168.809380  -22.132953  26.234740  -16.514292
-4.176952  -3.405648  4.036799  218.263153  186.394028  195.719419  28.676556  -33.991035  -27.293323
-0.000001  -0.000001  0.000001  21.107814  21.063159  20.870268  -0.514201  0.609495  0.564549
0.197036  0.130352  -0.154509  69.855133  68.379652  68.857041  1.298454  -1.539089  -1.397178
-0.000609  0.001243  -0.001473  35.563645  34.849071  34.514635  0.389081  -0.461187  0.978725
-0.188294  -0.126651  0.150123  69.324465  67.934970  68.408098  1.265919  -1.500526  -1.384697
0.000663  0.000938  -0.001112  35.496411  35.030667  34.743431  -0.498022  0.590318  0.840725
-0.080794  -0.179805  0.213127  62.653498  63.691709  64.497251  0.747886  -0.886488  -2.360957
-3.676874  -3.958775  4.692435  195.514173  182.045003  193.475732  26.588918  -31.516505  -33.455065
-0.000065  -0.005146  0.006100  39.853173  39.017969  38.707523  -0.001083  0.001284  0.908583
-0.000080  0.000030  -0.000035  31.019583  31.934587  31.905283  0.457668  -0.542485  0.085766
0.000007  0.000006  -0.000008  24.765440  24.698990  24.485394  -0.560068  0.663863  0.625153
-0.107566  -0.099263  0.117659  63.328544  62.936413  63.389413  0.908137  -1.076438  -1.326067
-1.152488  1.592025  -1.887067  105.140379  106.514306  110.654361  -6.953435  8.242079  -12.113749
0.054533  -0.067217  0.079674  57.684586  57.728136  58.065979  -0.496815  0.588887  -0.988119
1.214213  -2.304309  2.731354  111.285110  117.464223  123.646729  -7.610493  9.020906  -18.094006
-0.000214  0.000038  -0.000045  34.350657  35.583896  35.622606  0.253805  -0.300841  -0.113290
-0.000063  -0.000033  0.000039  29.964967  30.581134  30.492590  -0.549419  0.651240  0.259148
-1.342273  0.121842  -0.144422  108.394931  95.193348  95.392936  -0.731060  0.866544  -0.584137
-0.005198  -0.023219  0.027523  47.178802  46.919405  46.876467  -0.040262  0.047723  0.127378
0.509195  -0.283770  0.336359  83.344949  79.664825  80.337466  -2.279835  2.702345  -1.968661
-0.122658  -0.129782  0.153834  64.506409  64.338471  64.906651  1.040482  -1.233309  -1.663100
-0.000933  0.001417  -0.001680  36.845581  36.339986  36.055282  0.460618  -0.545982  0.833247
-0.041537  -0.049008  0.058090  55.704812  55.679678  55.923420  0.344366  -0.408185  -0.713113
-0.164093  0.141853  -0.168142  67.507126  66.801343  67.367831  -1.247599  1.478810  -1.658038
0.001421  0.008987  -0.010652  42.288628  41.624646  41.386947  -0.087843  0.104122  0.694327
0.001201  0.000188  -0.000223  39.451103  40.599613  40.652435  -0.201657  0.239028  -0.154589
0.004542  0.001372  -0.001626  45.060394  45.739529  45.776250  -0.265554  0.314768  -0.107476
-0.027372  0.009571  -0.011344  54.500642  54.293605  54.384442  -0.037756  0.044754  -0.265858
-0.121222  -0.099957  0.118481  64.547548  63.907606  64.348875  0.972893  -1.153194  -1.291531
0.000530  -0.000721  0.000854  34.731776  34.292970  34.006314  0.516323  -0.612010  0.839046
-0.001329  0.001623  -0.001923  38.205700  37.899189  37.664623  0.492183  -0.583397  0.686495
-0.018151  0.038029  -0.045076  51.296244  51.331656  51.460036  -0.089541  0.106135  -0.380406
-0.501123  0.274797  -0.325724  83.090215  79.400335  80.052955  -2.231192  2.644687  -1.910067
-0.000762  -0.000457  0.000542  36.761998  37.225310  37.125160  -0.553371  0.655925  0.293118
-0.032331  -0.011254  0.013340  55.623672  55.286845  55.387040  0.086985  -0.103105  -0.293247
-0.536406  0.459731  -0.544931  83.947630  82.009104  83.206081  -2.928238  3.470913  -3.503279
0.090317  -0.051965  0.061595  62.520114  61.567709  61.822844  -0.648794  0.769032  -0.746696
-0.002473  0.000037  -0.000044  42.613312  43.690024  43.763891  0.002737  -0.003244  -0.216187
0.017118  0.010309  -0.012220  50.763586  50.764350  50.807977  -0.097668  0.115768  -0.127690
-0.219851  0.322281  -0.382008  71.472401  72.207270  73.355624  -1.656011  1.962911  -3.360979
0.000000  -0.000000  0.000000  19.560691  19.618552  19.454302  0.494109  -0.585679  0.480728
0.000827  0.001391  -0.001649  36.467153  35.883016  35.580286  -0.436464  0.517352  0.886017
-0.324084  -0.088803  0.105261  77.394330  73.505222  73.745678  1.021221  -1.210479  -0.703758
0.000009  -0.000007  0.000008  25.529121  25.768136  25.612963  0.569483  -0.675023  0.454163
-0.000002  0.000001  -0.000001  23.655656  23.968617  23.835369  0.540930  -0.641178  0.389996
-1.798977  -0.402504  0.477098  119.514602  102.702010  103.174855  3.352719  -3.974061  -1.383912
2.565906  -4.575016  5.422881  170.745275  180.482029  195.094325  -20.436256  24.223602  -42.766741
0.000045  -0.000058  0.000068  28.460705  28.053425  27.762482  0.539347  -0.639301  0.851519
0.000691  -0.000275  0.000326  37.011694  37.851937  37.826302  0.456370  -0.540947  0.075025
0.000433  -0.001632  0.001935  35.831613  34.920698  34.550877  0.237464  -0.281472  1.082315
-0.035553  0.047887  -0.056762  54.708394  54.747392  54.977195  -0.285180  0.338031  -0.671395
-0.000170  -0.006292  0.007458  40.645649  39.856389  39.566873  -0.004492  0.005324  0.847244
0.023245  -0.061130  0.072459  53.693760  54.004943  54.281100  -0.197019  0.233532  -0.816130
-0.027003  -0.035158  0.041673  52.883788  52.851280  52.999282  0.158232  -0.187556  -0.432396
0.000987  -0.002965  0.003515  38.402552  37.620937  37.300594  0.259015  -0.307017  0.938190
-0.000649  0.000447  -0.000530  36.046456  36.361743  36.228391  0.576999  -0.683932  0.390299
-0.001010  -0.001116  0.001323  37.066989  36.847102  36.618453  -0.532730  0.631459  0.669199
-0.094928  -0.095915  0.113691  62.161898  61.949674  62.400022  0.831823  -0.985980  -1.318383
0.000668  -0.000847  0.001004  35.514146  35.147895  34.879860  0.525630  -0.623043  0.784517
-0.000001  0.000001  -0.000001  21.378095  21.335935  21.142181  0.518232  -0.614273  0.567078
-4.185994  -3.518192  4.170200  187.601246  165.474686  173.571734  23.486697  -27.839366  -23.698327
-0.006982  0.007079  -0.008391  45.342806  45.237787  45.148949  0.304158  -0.360526  0.260067
-0.010878  -0.014586  0.017289  47.508513  47.322118  47.277247  -0.152653  0.180944  0.131347
-0.003844  0.013127  -0.015559  44.437773  43.959005  43.800273  0.127680  -0.151342  0.464638
-0.153209  -0.041216  0.048854  68.597887  66.292384  66.470586  0.603088  -0.714855  -0.521547
-2.092655  -1.350803  1.601140  124.984680  112.821445  115.357931  8.822764  -10.457841  -7.423636
-0.004887  -0.001863  0.002208  45.163118  45.727923  45.746246  -0.298686  0.354040  -0.053624
0.001031  -0.004518  0.005355  39.676571  38.886514  38.580944  0.172932  -0.204981  0.893298
-0.000660  0.000467  -0.000553  36.053367  36.336699  36.197208  0.578703  -0.685951  0.408263
0.002061  -0.001830  0.002169  40.219969  40.229874  40.076651  0.497197  -0.589340  0.448462
-0.005229  0.002288  -0.002712  45.296444  45.775127  45.780724  0.315020  -0.373401  -0.016377
0.000063  0.000039  -0.000046  29.816546  30.244129  30.118133  -0.583730  0.691909  0.368763
0.068466  -0.589641  0.698916  73.808334  77.419537  79.449522  -0.420081  0.497932  -5.941540
-0.001178  -0.134461  0.159380  58.067535  59.193463  59.840530  0.000953  -0.001129  -1.893757
-0.049017  -0.076912  0.091166  57.208258  57.468924  57.851026  0.460908  -0.546326  -1.117447
-0.002846  -0.006979  0.008272  42.078927  41.506458  41.279597  -0.233643  0.276943  0.665610
-0.003171  0.000672  -0.000796  43.591741  44.475934  44.527462  0.229500  -0.272031  -0.150812
-0.001704  0.004664  -0.005528  40.268484  39.584530  39.307365  0.249134  -0.295305  0.812526
0.004114  0.000999  -0.001184  44.753419  45.527051  45.575735  -0.236025  0.279766  -0.142492
-0.376287  -0.381188  0.451832  78.046122  77.332491  78.470270  2.348144  -2.783313  -3.330051
0.000008  -0.000005  0.000006  25.696430  26.175241  26.067456  0.542739  -0.643323  0.315464
-0.000012  0.000010  -0.000011  25.835021  25.964369  25.786323  0.576476  -0.683312  0.521107
-0.122202  -0.017958  0.021286  66.746963  64.621881  64.748533  0.270939  -0.321151  -0.370682
-0.016700  0.159609  -0.189188  59.591874  60.900275  61.653948  -0.123222  0.146059  -2.202491
0.586715  0.869283  -1.030383  87.773764  89.181677  91.607848  3.688309  -4.371844  -7.101494
-2.096204  1.140598  -1.351979  125.271668  111.019124  112.979449  -7.902027  9.366469  -5.737407
-0.107293  -0.099989  0.118520  63.298209  62.923768  63.380262  0.908328  -1.076664  -1.336305
0.000001  -0.000001  0.000001  21.992481  22.186572  22.037153  0.527101  -0.624786  0.437328
-0.027733  -0.058004  0.068754  53.986477  54.230060  54.495966  0.232217  -0.275252  -0.784601
1.256828  -0.804885  0.954050  105.026107  97.688567  99.282236  -5.396439  6.396533  -4.664285
0.001211  -0.001723  0.002043  37.883072  37.444266  37.181661  0.461509  -0.547038  0.768519
0.012365  -0.006652  0.007885  49.139047  49.281602  49.307030  0.184302  -0.218458  -0.074422
0.000862  -0.000069  0.000082  38.403038  39.649168  39.711931  0.073635  -0.087281  -0.183688
0.000103  -0.000115  0.000136  30.683894  30.436221  30.175669  0.577518  -0.684546  0.762564
0.001735  -0.001551  0.001839  39.460901  39.465764  39.302725  0.514976  -0.610413  0.477184
0.002432  -0.000066  0.000078  42.530730  43.610680  43.684103  0.008584  -0.010174  -0.214889
0.000032  -0.000034  0.000040  27.516643  27.321500  27.074500  0.571513  -0.677429  0.722908
1.756947  -1.468686  1.740870  117.533955  110.606506  113.771240  -8.634420  10.234593  -9.262596
0.004379  -0.000168  0.000199  45.359759  46.242794  46.320365  0.013823  -0.016385  -0.227027
0.038342  0.619853  -0.734728  74.352237  78.174991  80.292891  0.146397  -0.173528  -6.198670
0.000075  -0.000057  0.000068  30.211066  30.404160  30.231276  0.603761  -0.715653  0.505999
-0.000021  -0.000017  0.000020  26.844811  26.991479  26.814113  -0.585284  0.693751  0.519116
4.801405  -2.992350  3.546907  208.335858  169.145635  175.244369  -23.733269  28.131634  -17.849574
-0.049329  -0.046972  0.055677  57.002591  56.816209  57.057981  0.406311  -0.481611  -0.707957
0.002801  0.001068  -0.001266  42.600454  43.297427  43.301092  -0.360562  0.427383  -0.010726
0.029715  0.387285  -0.459059  68.264074  70.936892  72.424232  0.148310  -0.175796  -4.353445
0.007291  0.000088  -0.000104  47.791181  48.466508  48.548543  -0.001159  0.001373  -0.240092
0.001656  -0.000963  0.001141  39.716531  40.168647  40.092056  0.500710  -0.593504  0.224164
-0.146631  -0.105999  0.125643  66.583858  65.573169  66.010883  1.082062  -1.282595  -1.281025
-0.608233  0.214584  -0.254352  87.302665  81.700646  82.118111  -1.868757  2.215084  -1.221826
-0.003798  0.000484  -0.000574  44.598508  45.495910  45.564434  0.117540  -0.139322  -0.200552
-0.001808  -0.002555  0.003029  39.531902  39.126496  38.888443  -0.429632  0.509253  0.696557
0.000810  -0.000930  0.001102  36.221405  35.957670  35.714097  0.538138  -0.637868  0.712884
0.001384  0.001526  -0.001809  38.377265  38.167404  37.952701  -0.509255  0.603632  0.628386
0.944140  -4.624545  5.481588  137.501015  160.314526  174.378449  -7.067951  8.377818  -41.161779
-0.113149  0.027816  -0.032971  65.743654  63.886943  64.038243  -0.441879  0.523771  -0.442812
0.007948  -0.002897  0.003433  47.484090  47.918636  47.955486  0.225641  -0.267458  -0.107848
-0.065762  0.389423  -0.461593  68.665405  71.243210  72.725895  -0.529560  0.627701  -4.340290
-0.075466  0.046031  -0.054561  60.920150  60.166583  60.404060  -0.560315  0.664155  -0.694985
0.424480  -0.399152  0.473125  79.900109  78.745107  79.880536  -2.519560  2.986497  -3.323168
-0.000796  0.000448  -0.000531  37.002947  37.531470  37.445554  0.539857  -0.639906  0.251457
0.029636  -0.041108  0.048726  53.531262  53.546023  53.730246  -0.207169  0.245562  -0.538033
0.000019  0.000017  -0.000021  26.475799  26.446172  26.234583  -0.578757  0.686015  0.619280
-0.000285  0.000452  -0.000535  32.907282  32.324186  32.001495  0.486172  -0.576272  0.944475
1.756444  0.850901  -1.008595  117.684754  104.712160  106.119151  6.136838  -7.274147  -4.117986
2.577360  0.541341  -0.641665  137.062932  113.054185  113.616409  4.428845  -5.249620  -1.645447
0.000089  0.000084  -0.000099  30.500101  30.444959  30.222624  -0.599001  0.710011  0.650713
0.329945  0.888924  -1.053664  82.801487  86.728434  89.449370  2.292167  -2.716963  -7.963607
0.021394  0.671455  -0.795892  75.479495  79.575424  81.834287  0.045034  -0.053380  -6.611168
0.113857  -0.097619  0.115711  63.917708  63.376826  63.815913  -0.934433  1.107606  -1.285215
-3.880869  -2.549046  3.021448  254.479449  200.502693  208.495465  31.134790  -36.904840  -23.391331
-0.000140  -0.000044  0.000052  32.901740  33.929127  33.923750  -0.412937  0.489464  0.015739
-0.000650  0.000233  -0.000276  36.940328  37.855210  37.843579  0.429426  -0.509009  0.034042
-0.633701  -0.155419  0.184222  88.483845  82.103463  82.388914  1.457083  -1.727116  -0.835454
4.497909  2.566906  -3.042617  181.338848  149.353107  153.709561  17.882354  -21.196399  -12.749592
-0.000050  -0.000025  0.000030  29.343724  30.000696  29.920735  -0.535539  0.634788  0.234026
0.000001  -0.000000  0.000001  21.389814  21.536749  21.380843  0.520396  -0.616838  0.456312
0.000775  0.001196  -0.001418  36.119993  35.592107  35.297369  -0.466301  0.552718  0.862640
0.080664  0.004273  -0.005065  63.215343  61.686423  61.792449  0.034065  -0.040378  -0.310314
-0.000952  0.000802  -0.000951  37.054834  37.130932  36.958576  0.565593  -0.670411  0.504440
-0.088121  -0.001947  0.002308  63.980549  62.310493  62.416337  0.007090  -0.008404  -0.309781
1.970906  1.997939  -2.368207  123.052585  118.622916  123.159772  10.367148  -12.288439  -13.278344
0.000585  0.000303  -0.000359  36.170321  36.795017  36.722368  -0.531329  0.629797  0.212624
-0.139997  0.033282  -0.039450  67.801886  65.585913  65.745647  -0.510078  0.604608  -0.467498
0.042321  -0.018037  0.021379  57.216295  56.697711  56.822594  -0.201502  0.238846  -0.365515
0.044073  0.009191  -0.010894  58.239469  57.557288  57.663217  0.124529  -0.147607  -0.310040
0.001202  -0.000175  0.000207  39.471785  40.630933  40.685976  0.182554  -0.216385  -0.161089
-0.000001  -0.000001  0.000001  21.444108  21.560519  21.398224  -0.521977  0.618712  0.475013
-0.035891  -0.008136  0.009644  56.728437  56.264186  56.364560  0.085135  -0.100913  -0.293780
2.215226  -0.300766  0.356506  129.439715  107.907582  108.227555  -2.270254  2.690989  -0.936490
1.478630  0.474329  -0.562234  111.324407  98.462700  99.120960  3.730874  -4.422298  -1.926590
0.175794  0.140291  -0.166290  68.323614  67.386500  67.931279  1.282613  -1.520313  -1.594436
0.000967  -0.000847  0.001004  37.065899  37.097343  36.916545  0.563012  -0.667352  0.529145
0.000712  -0.000622  0.000737  36.004010  36.040329  35.852852  0.578163  -0.685311  0.548688
0.000022  0.000016  -0.000019  27.063917  27.335684  27.182743  -0.581796  0.689618  0.447629
0.035191  -0.110801  0.131335  57.578720  58.369521  58.908137  -0.352963  0.418375  -1.579607
-0.005588  -0.002873  0.003406  45.359939  45.731298  45.719608  -0.332055  0.393593  0.034219
0.000020  0.000016  -0.000019  26.700772  26.809175  26.624535  -0.584412  0.692718  0.540405
1.439229  -1.859314  2.203891  112.137927  112.605209  117.268281  -8.398939  9.955471  -13.646284
-0.000007  -0.000006  0.000007  25.079578  25.227712  25.055894  -0.568419  0.673761  0.502881
0.037660  -0.038645  0.045807  55.065371  54.950321  55.141307  -0.276512  0.327756  -0.559280
-0.070617  -0.103878  0.123130  59.950703  60.266966  60.769896  0.668369  -0.792234  -1.470755
-0.001392  0.001667  -0.001976  38.400113  38.112981  37.884027  0.492481  -0.583750  0.670073
-0.110543  -0.072285  0.085681  64.059785  63.103068  63.432263  0.827352  -0.980681  -0.963395
-0.000118  0.000050  -0.000059  32.173060  32.996051  32.949124  0.495247  -0.587029  0.137344
-0.000081  -0.000054  0.000064  30.580637  30.939393  30.799408  -0.594590  0.704782  0.409710
0.519733  0.305998  -0.362707  83.626812  80.086809  80.817601  2.391905  -2.835184  -2.138852
0.982019  1.515736  -1.796639  101.346033  103.917513  107.988415  6.115340  -7.248664  -11.910477
0.081278  0.065998  -0.078229  61.034823  60.555532  60.880652  0.679535  -0.805470  -0.951575
1.295621  -0.074643  0.088476  107.232446  94.393044  94.567998  -0.317163  0.375941  -0.512045
0.555403  0.053943  -0.063940  86.363005  80.084068  80.241768  0.402312  -0.476871  -0.461552
0.244204  -1.058743  1.254954  84.375193  89.842259  93.106731  -1.782150  2.112427  -9.554160
0.003530  0.005750  -0.006816  42.314002  41.893723  41.695345  -0.320390  0.379766  0.580568
0.020432  0.025040  -0.029680  51.125143  51.034442  51.108988  0.037083  -0.043956  -0.217915
0.000570  -0.000904  0.001072  35.020363  34.456893  34.147876  0.470667  -0.557894  0.904439
0.000770  -0.000223  0.000264  37.650653  38.671827  38.685571  0.370341  -0.438973  -0.040222
1.902224  1.228237  -1.455860  120.751857  109.659737  111.996075  8.089546  -9.588740  -6.837795
0.005211  -0.003595  0.004262  44.561210  44.742045  44.684185  0.372997  -0.442122  0.169319
-0.009041  -0.001167  0.001383  48.737753  49.282336  49.359801  -0.076938  0.091196  -0.226727
0.000133  -0.000091  0.000108  31.899842  32.229131  32.083933  0.599274  -0.710334  0.424966
0.208199  4.933060  -5.847279  142.933951  170.804164  186.918776  0.554349  -0.657084  -47.163667
-0.004413  -0.003890  0.004611  43.462561  43.462560  43.355043  -0.398143  0.471929  0.314709
0.007913  -0.003512  0.004162  47.202201  47.561895  47.581486  0.254440  -0.301594  -0.057330
-0.001800  0.001157  -0.001371  39.962985  40.309577  40.215878  0.506279  -0.600105  0.274233
-0.007194  0.003526  -0.004179  46.599479  46.938725  46.943853  0.284421  -0.337131  -0.015004
-0.000437  -0.000091  0.000108  36.179519  37.351592  37.385680  -0.295350  0.350085  -0.099759
0.000594  0.000803  -0.000951  35.109873  34.680676  34.398038  -0.514343  0.609664  0.827277
-0.051899  -0.010546  0.012501  59.456277  58.588948  58.699542  0.159286  -0.188806  -0.323689
-0.000323  -0.000409  0.000485  33.297324  32.916660  32.634829  -0.544780  0.645741  0.824911
-0.705079  -0.679433  0.805349  89.700077  87.954124  89.658500  3.859585  -4.574862  -4.988143
0.054432  0.017675  -0.020950  59.419001  58.592070  58.721071  0.249626  -0.295888  -0.377555
0.012753  0.003791  -0.004494  50.092879  50.377642  50.440885  -0.128346  0.152131  -0.185104
-0.001170  0.000641  -0.000760  38.393215  38.928552  38.854910  0.515281  -0.610775  0.215532
-0.000489  0.000138  -0.000163  36.317780  37.377614  37.390506  0.373031  -0.442163  -0.037730
0.044937  -0.224274  0.265837  62.974573  64.645847  65.632084  -0.426184  0.505166  -2.884744
-0.000335  -0.000553  0.000656  33.373384  32.764077  32.437949  -0.471969  0.559437  0.954485
-0.077637  0.235302  -0.278910  64.252478  65.790060  66.796778  -0.712373  0.844394  -2.947191
-0.000453  -0.000638  0.000757  34.241881  33.768330  33.472418  -0.511567  0.606374  0.866145
0.001195  -0.000123  0.000146  39.505161  40.698519  40.760404  0.109151  -0.129379  -0.181116
-3.487137  2.864581  -3.395459  244.484068  204.639873  215.002443  -32.612587  38.656510  -30.327922
-0.000230  0.000281  -0.000333  32.455913  32.110700  31.833297  0.557251  -0.660523  0.811926
-5.349699  -1.136934  1.347636  201.629532  148.333804  149.373242  9.551850  -11.322045  -3.045274
-0.143088  0.053234  -0.063099  67.516108  65.571139  65.794159  -0.720827  0.854414  -0.652730
-0.003800  -0.005917  0.007014  42.589338  42.199365  42.010981  -0.322648  0.382443  0.551178
0.010340  0.000638  -0.000757  49.500319  49.994625  50.078030  -0.020169  0.023906  -0.244106
0.127602  -0.733754  0.869736  77.411195  81.580382  83.982797  -0.921793  1.092624  -7.031201
-0.014132  0.045447  -0.053870  51.423990  51.559966  51.725009  -0.087330  0.103514  -0.485314
0.001119  0.001068  -0.001266  37.547433  37.483032  37.287984  -0.546788  0.648121  0.570854
-0.000032  0.000038  -0.000046  27.522843  27.203143  26.931294  0.552049  -0.654357  0.795622
0.163767  -0.020586  0.024401  69.703414  67.014954  67.144582  -0.270859  0.321056  -0.379389
-0.000081  -0.000069  0.000081  30.353562  30.421019  30.223086  -0.604473  0.716496  0.579303
-0.004804  0.003236  -0.003836  44.241322  44.449819  44.391166  0.384841  -0.456161  0.171642
-0.000681  0.000759  -0.000900  35.623072  35.385054  35.142340  0.551291  -0.653459  0.710364
0.000061  0.000048  -0.000057  29.531666  29.678164  29.496392  -0.602084  0.713665  0.532008
0.000068  0.000054  -0.000064  29.858831  30.000205  29.817183  -0.603443  0.715277  0.535668
-0.003517  0.002477  -0.002937  42.814967  43.018730  42.936312  0.433049  -0.513304  0.241199
0.000898  -0.000218  0.000258  38.267424  39.346187  39.375636  0.321849  -0.381495  -0.086186
-0.009635  0.005296  -0.006277  47.821315  48.027836  48.035643  0.242032  -0.286886  -0.022849
-0.032615  -0.810962  0.961254  78.460951  83.245286  85.882364  0.082825  -0.098175  -7.718050
0.018727  0.064463  -0.076410  53.546110  53.918545  54.210788  0.164656  -0.195170  -0.855966
0.000438  -0.000305  0.000361  34.875634  35.183524  35.042470  0.589030  -0.698192  0.412839
0.030428  -0.057311  0.067932  54.284622  54.497942  54.765262  -0.256791  0.304381  -0.785911
0.004762  0.004680  -0.005548  43.660532  43.574764  43.456262  -0.376895  0.446742  0.346894
-0.038864  -0.015488  0.018359  56.716796  56.250492  56.365814  0.160759  -0.190552  -0.337528
0.019121  0.027408  -0.032488  50.828939  50.752591  50.829091  0.040010  -0.047425  -0.223190
0.029636  0.156796  -0.185855  59.720309  60.959636  61.700727  0.292730  -0.346981  -2.164056
0.010015  0.003527  -0.004181  48.662083  49.020013  49.066822  -0.185132  0.219441  -0.136997
0.004954  -0.012615  0.014953  44.681668  44.248536  44.101513  0.158348  -0.187694  0.430983
